Word/Sentence,Valence,Arousal
unconscious,0.35125,0.44375
uncontrollable,0.355,0.60125
unconventional,0.58875,0.475
uncooperative,0.23249999999999998,0.475
uncouth,0.34875,0.39249999999999996
uncover,0.48624999999999996,0.31875
uncut,0.48,0.32625
undead,0.33,0.53375
undefeated,0.65125,0.41500000000000004
undeniable,0.55,0.3125
underage,0.38749999999999996,0.345
underbelly,0.4275,0.3425
undercover,0.5725,0.34125
underdog,0.5125,0.5475
underestimate,0.41874999999999996,0.43500000000000005
undergo,0.3625,0.36
undergraduate,0.5,0.36875
underground,0.4625,0.405
underhanded,0.31625,0.41625
underlay,0.45499999999999996,0.25625
underlying,0.48375,0.4625
undermine,0.25625,0.40125
underpants,0.5225,0.51
underprivileged,0.25,0.36125
underrated,0.56625,0.45499999999999996
undersea,0.6725,0.43125
undersecretary,0.46375,0.23249999999999998
understaffed,0.39249999999999996,0.36875
understand,0.71,0.315
understandable,0.6875,0.31
understanding,0.7675,0.26125
understatement,0.5525,0.45125000000000004
understudy,0.5,0.39125
undertake,0.40125,0.40249999999999997
undertaker,0.3575,0.3525
undertaking,0.4675,0.285
undertow,0.38125,0.4325
underwear,0.54375,0.4325
underworld,0.3675,0.5175
undesirable,0.25,0.375
undetectable,0.5,0.4125
undetected,0.45999999999999996,0.34625
undetermined,0.33375,0.3375
undignified,0.28125,0.42625
undiscovered,0.625,0.35375
undisputed,0.5725,0.39125
undisturbed,0.675,0.19874999999999998
undivided,0.59875,0.315
undo,0.54375,0.315
undress,0.6425,0.62
undressed,0.625,0.54375
undue,0.38125,0.31625
undying,0.54375,0.46875
uneasy,0.23249999999999998,0.43500000000000005
uneducated,0.25,0.3625
unemployed,0.20875,0.5325
unemployment,0.16499999999999998,0.57375
unending,0.27,0.42000000000000004
unethical,0.14875,0.40625
uneven,0.43125,0.30375
uneventful,0.4475,0.195
unexpected,0.45999999999999996,0.5125
unexplainable,0.5,0.3675
unexplained,0.44999999999999996,0.48250000000000004
unexplored,0.59625,0.6075
unfair,0.26875,0.34375
unfaithful,0.16625,0.57375
unfamiliar,0.39249999999999996,0.5225
unfeeling,0.22375,0.32625
unfinished,0.405,0.295
unfit,0.24375000000000002,0.34625
unfold,0.40375000000000005,0.35875
unforeseen,0.4375,0.375
unforgettable,0.71625,0.605
unforgivable,0.16625,0.65625
unforgiving,0.17625000000000002,0.47624999999999995
unfortunate,0.29125,0.315
unfounded,0.39749999999999996,0.37
unfreeze,0.41125,0.30125
unfriendly,0.16249999999999998,0.38125
unglued,0.38749999999999996,0.39
ungodly,0.3125,0.53375
ungrateful,0.21000000000000002,0.46375
unguarded,0.43125,0.41625
unhand,0.38875000000000004,0.3475
unhappiness,0.11124999999999999,0.42625
unhappy,0.10500000000000001,0.5125
unharmed,0.7225,0.18125000000000002
unhealthy,0.19374999999999998,0.42000000000000004
unheard,0.395,0.2725
unholy,0.385,0.52
unhook,0.44375,0.28875
unicorn,0.7325,0.5175
unidentified,0.43999999999999995,0.48624999999999996
unification,0.6375,0.41625
unified,0.6775,0.32125
uniform,0.42125,0.31875
uniformed,0.4275,0.40625
unimaginable,0.40375000000000005,0.45625000000000004
unimportant,0.4275,0.315
uninhabited,0.55625,0.32
unintelligible,0.325,0.35125
unintentional,0.53125,0.315
uninterrupted,0.54375,0.29
uninvited,0.29375,0.4225
union,0.60625,0.38125
unique,0.79,0.375
unisex,0.5975,0.49375
unison,0.595,0.30375
unit,0.53625,0.29125
unite,0.675,0.27375
unity,0.70875,0.475
universal,0.69875,0.48375
universe,0.72625,0.36375
university,0.74375,0.405
unjust,0.27,0.66625
unkind,0.19374999999999998,0.405
unknown,0.48124999999999996,0.46375
unlawful,0.21625,0.4325
unleash,0.44999999999999996,0.5175
unlikely,0.35625,0.3525
unlimited,0.645,0.43999999999999995
unlisted,0.40125,0.34125
unload,0.52625,0.28
unlock,0.56875,0.275
unlucky,0.21250000000000002,0.4525
unmanned,0.535,0.29125
unmarked,0.5625,0.22125
unmarried,0.46499999999999997,0.54
unmistakable,0.6375,0.41625
unmitigated,0.46875,0.39875000000000005
unnamed,0.4225,0.38125
unnatural,0.44125000000000003,0.565
unnecessary,0.4525,0.34875
unnoticed,0.41500000000000004,0.285
unofficial,0.43125,0.32375
unopened,0.57875,0.29
unorthodox,0.5475,0.30625
unpack,0.53625,0.2375
unpaid,0.1975,0.5775
unparalleled,0.54625,0.35625
unpleasant,0.19124999999999998,0.46625000000000005
unpleasantness,0.19874999999999998,0.42000000000000004
unplug,0.475,0.28125
unplugged,0.41125,0.28125
unpopular,0.24375000000000002,0.40625
unprecedented,0.53625,0.41500000000000004
unpredictable,0.43999999999999995,0.475
unprepared,0.26375,0.51125
unprofessional,0.21375,0.46375
unprotected,0.31,0.54375
unprovoked,0.49375,0.3275
unpunished,0.4375,0.53375
unqualified,0.31,0.45875
unquote,0.52625,0.25
unravel,0.42374999999999996,0.395
unreachable,0.25,0.3
unreal,0.44625000000000004,0.48750000000000004
unrealistic,0.31875,0.42374999999999996
unreasonable,0.35625,0.5
unrelated,0.44125000000000003,0.2725
unrelenting,0.31625,0.48250000000000004
unreliable,0.21750000000000003,0.41125
unremarkable,0.4275,0.315
unrequited,0.34875,0.40375000000000005
unresolved,0.25625,0.45125000000000004
unresponsive,0.24375000000000002,0.3675
unrest,0.20375,0.48875
unromantic,0.21750000000000003,0.31875
unruly,0.29875,0.42625
unsafe,0.22999999999999998,0.52125
unsanitary,0.09875,0.49375
unsatisfied,0.22625,0.45125000000000004
unsavory,0.25625,0.41874999999999996
unscheduled,0.3425,0.5175
unscrew,0.49250000000000005,0.275
unscrupulous,0.275,0.45875
unseen,0.4225,0.4125
unselfish,0.73,0.2875
unsolicited,0.375,0.34125
unsolved,0.375,0.56
unsound,0.44375,0.38125
unspeakable,0.35,0.3625
unspoken,0.57875,0.31875
unstable,0.30375,0.50625
unstoppable,0.605,0.47750000000000004
unsuccessful,0.16625,0.295
unsuitable,0.375,0.375
unsupervised,0.56875,0.42000000000000004
unsure,0.29625,0.44375
unsuspecting,0.36875,0.31875
unsympathetic,0.29375,0.4125
untamed,0.61125,0.4125
unthinkable,0.375,0.41500000000000004
untidy,0.3225,0.33375
untie,0.49375,0.22499999999999998
untimely,0.31625,0.42500000000000004
untold,0.49375,0.4625
untouchable,0.40625,0.4625
untouched,0.53,0.315
untraceable,0.48124999999999996,0.3275
untrained,0.36875,0.44625000000000004
untroubled,0.65125,0.2525
untrue,0.30625,0.39249999999999996
untrustworthy,0.20875,0.475
unturned,0.48875,0.355
unused,0.46875,0.25
unusual,0.60125,0.39375000000000004
unveil,0.57625,0.36125
unwanted,0.21375,0.5125
unwed,0.475,0.43999999999999995
unwelcome,0.3125,0.42374999999999996
unwell,0.28125,0.375
unwilling,0.28125,0.45499999999999996
unwind,0.6125,0.3275
unwise,0.355,0.43999999999999995
unworthy,0.22375,0.405
unwrap,0.56,0.41125
unwritten,0.40125,0.28
unzip,0.54,0.40249999999999997
upbeat,0.7675,0.49
upbringing,0.665,0.40874999999999995
upcoming,0.70375,0.4375
update,0.60625,0.36125
upgrade,0.76375,0.39249999999999996
uphold,0.53125,0.36125
upholstery,0.54,0.265
upkeep,0.5175,0.43000000000000005
uplifting,0.74375,0.4625
uplink,0.54375,0.38125
upload,0.7,0.325
upper,0.5875,0.315
uppercut,0.44375,0.56
uppity,0.45625000000000004,0.4675
upright,0.51375,0.28625
uprising,0.41625,0.58125
uproar,0.40125,0.56
upscale,0.55625,0.3525
upset,0.18125000000000002,0.43625
upstanding,0.63125,0.2875
upstart,0.44999999999999996,0.43125
uptight,0.27,0.38625
upward,0.60125,0.42874999999999996
uranium,0.38749999999999996,0.37
urban,0.49375,0.42625
urchin,0.46625000000000005,0.375
urge,0.51375,0.53625
urgency,0.50625,0.65625
urgent,0.40125,0.58875
urinal,0.22499999999999998,0.3275
urinate,0.39249999999999996,0.36875
urination,0.3275,0.42500000000000004
urine,0.2375,0.4225
urn,0.29625,0.2375
usable,0.5725,0.30375
usage,0.5125,0.1875
use,0.5225,0.39875000000000005
useful,0.7625,0.3525
usefulness,0.55,0.4375
useless,0.22499999999999998,0.42374999999999996
user,0.33375,0.27625
usher,0.54875,0.36875
usual,0.56,0.275
utensil,0.545,0.24375000000000002
uterus,0.47375,0.47750000000000004
utility,0.47750000000000004,0.40249999999999997
utilize,0.5325,0.41625
utmost,0.72625,0.2625
utter,0.47,0.3625
vacancy,0.50625,0.335
vacant,0.45499999999999996,0.23249999999999998
vacate,0.38749999999999996,0.48750000000000004
vacation,0.9412499999999999,0.5275
vaccination,0.44499999999999995,0.4525
vaccine,0.685,0.68125
vacuum,0.5475,0.45375
vagabond,0.29,0.44375
vagina,0.625,0.60375
vaginal,0.58375,0.58875
vagrancy,0.30375,0.59
vagrant,0.20375,0.3525
vague,0.41125,0.32625
valance,0.50625,0.34125
vale,0.54,0.25
valedictorian,0.665,0.42874999999999996
valentine,0.675,0.47375
valet,0.5175,0.41125
valiant,0.65125,0.48750000000000004
valid,0.63125,0.375
validate,0.6875,0.38125
validation,0.5875,0.4
validity,0.5475,0.21625
valium,0.45499999999999996,0.20875
valley,0.6525,0.21250000000000002
valor,0.57125,0.33375
valuable,0.77125,0.35625
valuables,0.61375,0.50625
value,0.7725,0.59875
valve,0.5125,0.355
vamoose,0.4225,0.48250000000000004
vamp,0.5,0.5375
vampire,0.38125,0.52125
van,0.42874999999999996,0.41874999999999996
vandal,0.16499999999999998,0.48
vandalism,0.11249999999999999,0.45875
vanguard,0.52125,0.275
vanilla,0.8025,0.3275
vanish,0.3575,0.50625
vanishing,0.32,0.4675
vanity,0.4325,0.34625
vanquish,0.46499999999999997,0.50625
vanquished,0.39749999999999996,0.565
vanquishing,0.53625,0.42500000000000004
vantage,0.61875,0.26875
vapor,0.45999999999999996,0.28
variable,0.53625,0.33125
variation,0.56625,0.3625
variety,0.67625,0.52
various,0.565,0.3525
varmint,0.33125,0.44499999999999995
varnish,0.48624999999999996,0.30375
varsity,0.545,0.31875
vary,0.4375,0.32375
varying,0.54375,0.5375
vascular,0.36125,0.44375
vase,0.59625,0.32125
vasectomy,0.47875,0.59875
vassal,0.48624999999999996,0.3525
vast,0.585,0.46375
vat,0.45125000000000004,0.28125
vault,0.605,0.23249999999999998
veal,0.47624999999999995,0.3575
vector,0.44625000000000004,0.315
veer,0.45375,0.4
vegan,0.4275,0.26375
vegetable,0.72375,0.34375
vegetarian,0.53125,0.30625
vegetation,0.64875,0.35
vegetative,0.31,0.29625
veggie,0.68375,0.26125
vehicle,0.625,0.45999999999999996
veil,0.5525,0.35375
veiled,0.39249999999999996,0.29
vein,0.51375,0.3375
velocity,0.57375,0.5925
velour,0.58125,0.375
velvet,0.6625,0.44125000000000003
vendetta,0.27375,0.60625
vending,0.5875,0.3275
vendor,0.53625,0.3525
veneer,0.5525,0.40125
venereal,0.24375000000000002,0.4475
venetian,0.6,0.375
vengeance,0.19124999999999998,0.52875
vengeful,0.14500000000000002,0.5175
venison,0.49375,0.355
venom,0.24125000000000002,0.60125
venomous,0.2375,0.77625
vent,0.5,0.38249999999999995
ventilation,0.68,0.21250000000000002
ventilator,0.3625,0.38125
ventricle,0.48750000000000004,0.2675
ventriloquist,0.54,0.5
venture,0.54125,0.56875
venue,0.54625,0.39749999999999996
veranda,0.61875,0.22875
verb,0.53375,0.325
verbal,0.53625,0.345
verdict,0.41500000000000004,0.57875
verge,0.45999999999999996,0.45625000000000004
verification,0.55,0.38125
verify,0.55375,0.40125
veritable,0.51875,0.34625
vermin,0.17625000000000002,0.5275
vermouth,0.49375,0.40874999999999995
vernacular,0.54375,0.39375000000000004
versatile,0.625,0.32375
verse,0.625,0.33125
version,0.5375,0.30375
vertebra,0.54,0.26875
vertical,0.5,0.41500000000000004
vertigo,0.43500000000000005,0.33875
vessel,0.525,0.3275
vest,0.5925,0.38749999999999996
vet,0.49375,0.36875
veteran,0.7325,0.395
veterinarian,0.70875,0.29875
veterinary,0.5925,0.34375
veto,0.46375,0.36375
viable,0.625,0.39875000000000005
vial,0.4525,0.325
vibe,0.60125,0.41874999999999996
vibes,0.5925,0.43500000000000005
vibrant,0.79625,0.62
vibrate,0.53625,0.565
vibration,0.56625,0.545
vibrator,0.59125,0.61875
vicar,0.5625,0.35875
vice,0.35125,0.37
Vice President,0.55375,0.26125
viceroy,0.40625,0.5325
vicinity,0.54,0.41500000000000004
vicious,0.20375,0.63125
victim,0.13124999999999998,0.54625
victorious,0.73625,0.645
victory,0.82375,0.6125
video,0.705,0.475
video game,0.6625,0.695
videotape,0.585,0.45875
view,0.70875,0.2875
viewer,0.56625,0.32125
viewing,0.5725,0.3
viewpoint,0.64625,0.31875
vigil,0.54375,0.2625
vigilance,0.58375,0.33
vigilant,0.61875,0.52375
vigilante,0.46875,0.5225
vigor,0.61875,0.66875
vigorous,0.59375,0.57875
vile,0.15125,0.56
villa,0.68,0.2375
village,0.61875,0.3
villain,0.25,0.48875
vindication,0.565,0.45125000000000004
vindictive,0.28,0.45499999999999996
vine,0.67375,0.21250000000000002
vinegar,0.54125,0.31875
vineyard,0.73,0.25
vintage,0.70875,0.41874999999999996
vinyl,0.525,0.29875
viola,0.65,0.45625000000000004
violate,0.20124999999999998,0.595
violation,0.16125,0.43999999999999995
violence,0.21375,0.61875
violent,0.15749999999999997,0.6625
violet,0.67,0.38625
violin,0.695,0.30125
violinist,0.68125,0.2975
viper,0.4475,0.52125
viral,0.29125,0.565
virgin,0.57,0.4475
virginal,0.5,0.45875
virginity,0.66625,0.5175
virility,0.61375,0.39249999999999996
virtual,0.6375,0.405
virtue,0.7125,0.44375
virtuoso,0.71,0.5475
virtuous,0.73125,0.5125
virus,0.08875,0.45125000000000004
visa,0.5925,0.41625
visibility,0.625,0.26125
visible,0.595,0.39375000000000004
vision,0.72375,0.2725
visionary,0.7,0.43500000000000005
visit,0.695,0.3625
visitation,0.55,0.39625
visitor,0.53375,0.375
visor,0.5325,0.2675
visual,0.625,0.42874999999999996
visualize,0.6975,0.42000000000000004
vital,0.605,0.51875
vitality,0.665,0.46375
vitals,0.5075,0.475
vitamin,0.655,0.2975
viva,0.5525,0.39875000000000005
vivid,0.67625,0.5325
vixen,0.4625,0.51125
vocabulary,0.5625,0.325
vocal,0.60125,0.36375
vocation,0.565,0.4425
vodka,0.585,0.52875
vogue,0.57625,0.36375
voice,0.6875,0.28125
voicemail,0.44375,0.35375
void,0.45625000000000004,0.36875
volatile,0.30625,0.54375
volcanic,0.45875,0.575
volcano,0.44875,0.7125
volley,0.55375,0.31875
volleyball,0.65875,0.44375
voltage,0.495,0.545
volume,0.53125,0.5
volumes,0.625,0.30375
voluntary,0.595,0.36875
volunteer,0.79375,0.36875
voluptuous,0.7625,0.53625
vomit,0.1225,0.47750000000000004
voodoo,0.39375000000000004,0.57125
vortex,0.58375,0.44875
vote,0.53,0.50625
voter,0.48124999999999996,0.46875
vouch,0.60375,0.3225
voucher,0.58375,0.42500000000000004
vow,0.7,0.40125
vowel,0.5,0.2675
voyage,0.6875,0.6125
voyeur,0.41500000000000004,0.45625000000000004
vulgar,0.2875,0.56625
vulnerability,0.3025,0.45625000000000004
vulnerable,0.32125,0.4375
vulture,0.27875,0.5
wacko,0.36125,0.54
wacky,0.63125,0.43500000000000005
wad,0.395,0.38875000000000004
waddle,0.4625,0.305
waffle,0.71875,0.4375
wag,0.605,0.45875
wage,0.625,0.30375
wager,0.45999999999999996,0.46875
wagon,0.52625,0.2625
wail,0.315,0.60125
waist,0.54,0.375
waistline,0.48750000000000004,0.4525
wait,0.44375,0.3275
waiter,0.50625,0.25625
waitress,0.5125,0.3125
waive,0.56625,0.2675
waiver,0.575,0.24375000000000002
wake,0.69625,0.35
walk,0.72125,0.28
walkout,0.38875000000000004,0.38249999999999995
wall,0.5075,0.2375
wallaby,0.6125,0.23875000000000002
wallet,0.625,0.40625
wallflower,0.5725,0.23875000000000002
wallop,0.38125,0.3125
wallow,0.41625,0.4125
wallpaper,0.5475,0.22625
walnut,0.67375,0.22625
walrus,0.59875,0.36875
waltz,0.59875,0.3225
wand,0.5525,0.375
wander,0.6125,0.30125
wanderer,0.585,0.3525
wannabe,0.28125,0.50625
want,0.625,0.53625
wanton,0.53,0.26875
war,0.15375,0.65875
ward,0.42874999999999996,0.285
warden,0.3125,0.48875
wardrobe,0.63625,0.52
warehouse,0.42874999999999996,0.32125
warfare,0.2675,0.6875
warhead,0.30625,0.67875
warlock,0.3625,0.56875
warlord,0.24375000000000002,0.57125
warm,0.8125,0.29375
warmth,0.81625,0.41625
warn,0.48750000000000004,0.45625000000000004
warning,0.31,0.65625
warp,0.575,0.55
warpath,0.3125,0.715
warped,0.4375,0.43500000000000005
warrant,0.27875,0.57625
warranty,0.5625,0.23249999999999998
warrior,0.5625,0.6175
warship,0.315,0.42374999999999996
wart,0.20875,0.22375
wartime,0.22375,0.55375
wary,0.3625,0.37
wash,0.625,0.3375
washer,0.52,0.2375
washout,0.3375,0.315
washroom,0.48750000000000004,0.22875
wasp,0.21375,0.54125
waste,0.20124999999999998,0.38
wastebasket,0.45875,0.39375000000000004
wasteful,0.23125,0.31875
wasteland,0.25625,0.42500000000000004
watch,0.55625,0.29625
watchdog,0.51125,0.54125
watcher,0.52625,0.47624999999999995
watchman,0.52,0.43125
watchtower,0.45875,0.3375
water,0.75,0.33875
water polo,0.565,0.30625
waterbed,0.6,0.2725
waterfall,0.84875,0.41874999999999996
waterfront,0.8125,0.34625
watering can,0.63875,0.25
watermelon,0.71875,0.45499999999999996
waterproof,0.6,0.3475
waterworks,0.55,0.325
watery,0.47375,0.28
wave,0.665,0.39875000000000005
wavelength,0.63125,0.305
waver,0.5225,0.355
wavy,0.665,0.1875
wax,0.45999999999999996,0.33
waxed,0.52875,0.54625
way,0.61375,0.2375
wayward,0.6125,0.40125
weak,0.24375000000000002,0.48750000000000004
weaken,0.2875,0.39875000000000005
weakling,0.31875,0.40125
weakness,0.28,0.42874999999999996
wealth,0.79125,0.53
wealthy,0.67125,0.5375
weapon,0.36875,0.65875
weaponry,0.33875,0.63625
wear,0.67,0.29125
wearer,0.52625,0.3575
weary,0.28125,0.2375
weasel,0.33875,0.49
weather,0.63125,0.40125
weatherman,0.45375,0.23625000000000002
weave,0.55125,0.2625
web,0.585,0.39249999999999996
website,0.72,0.3225
wed,0.72375,0.49375
wedded,0.7375,0.39249999999999996
wedding,0.79375,0.54
wedge,0.4675,0.28
wedlock,0.5925,0.43125
wee,0.61875,0.2875
weed,0.45625000000000004,0.47250000000000003
weeds,0.44999999999999996,0.41500000000000004
week,0.53375,0.29125
weekday,0.4525,0.335
weekend,0.77125,0.60125
weekly,0.55375,0.23249999999999998
weenie,0.3575,0.36
weep,0.235,0.375
weeping willow,0.69125,0.3375
weepy,0.25625,0.375
weigh,0.41500000000000004,0.39249999999999996
weight,0.36375,0.38125
weird,0.51125,0.41125
weirdness,0.47750000000000004,0.44499999999999995
weirdo,0.52375,0.48750000000000004
welcome,0.78375,0.345
weld,0.49375,0.4525
welder,0.57125,0.35
welding,0.55875,0.3375
welfare,0.3225,0.41500000000000004
wellness,0.83375,0.44499999999999995
welsh,0.44125000000000003,0.375
wench,0.43999999999999995,0.38249999999999995
werewolf,0.35625,0.5
west,0.59,0.25625
westbound,0.5225,0.4675
western,0.54375,0.43500000000000005
wet,0.58,0.5
wetback,0.21875,0.33375
whack,0.39249999999999996,0.33875
whale,0.60125,0.4
whaling,0.2825,0.275
whammy,0.49375,0.59375
wharf,0.53,0.33125
whatnot,0.56,0.19874999999999998
wheat,0.49375,0.3675
wheel,0.6125,0.375
wheel barrow,0.56,0.25625
wheelbarrow,0.52125,0.2625
wheelchair,0.33,0.3425
wheeze,0.33375,0.405
whelp,0.48624999999999996,0.39249999999999996
whereabouts,0.50625,0.35875
whiff,0.47375,0.50625
whim,0.645,0.38125
whimper,0.3625,0.41125
whimsical,0.70625,0.47124999999999995
whimsy,0.565,0.35125
whine,0.22749999999999998,0.3275
whiny,0.275,0.405
whip,0.325,0.5125
whiplash,0.1775,0.545
whirl,0.55625,0.44625000000000004
whirlpool,0.6,0.54375
whirlwind,0.4525,0.63125
whisk,0.5925,0.43500000000000005
whiskers,0.625,0.45125000000000004
whiskey,0.56875,0.5775
whisper,0.6425,0.38749999999999996
whistle,0.5875,0.3675
whit,0.56,0.38125
white,0.6475,0.29375
whitefish,0.5125,0.20875
whitewash,0.43500000000000005,0.23375
whittle,0.55625,0.22999999999999998
whiz,0.685,0.365
whole,0.6075,0.31
wholesale,0.66625,0.31
wholesome,0.7375,0.39749999999999996
whopper,0.56875,0.42374999999999996
whopping,0.5,0.375
whore,0.21250000000000002,0.66125
whorehouse,0.2975,0.565
wicked,0.20375,0.6075
wickedness,0.23249999999999998,0.625
wicker,0.47375,0.2575
wide,0.4475,0.25625
widen,0.5,0.3075
widespread,0.51375,0.38125
widow,0.15999999999999998,0.3125
widowed,0.25625,0.47250000000000003
widower,0.15749999999999997,0.22875
width,0.55375,0.34125
wield,0.47750000000000004,0.44125000000000003
wiener,0.4675,0.49250000000000005
wienie,0.43999999999999995,0.355
wife,0.7125,0.40125
wig,0.43500000000000005,0.295
wiggle,0.57125,0.505
wiki,0.60625,0.33
wild,0.6175,0.6125
wildcat,0.52625,0.525
wildebeest,0.52625,0.38875000000000004
wilderness,0.71,0.48124999999999996
wildfire,0.21250000000000002,0.6125
wildlife,0.84375,0.58375
will,0.54,0.2375
willful,0.61375,0.33875
willies,0.43125,0.44625000000000004
willing,0.72875,0.21999999999999997
willingness,0.67875,0.40625
willow,0.61875,0.22249999999999998
willpower,0.72375,0.5275
wilt,0.3025,0.28
wily,0.4475,0.46375
wimp,0.25625,0.1725
wimpy,0.21999999999999997,0.36875
win,0.74625,0.57625
winch,0.38125,0.3625
wind,0.58375,0.3375
windbag,0.3075,0.345
windmill,0.64625,0.315
window,0.68375,0.28375
windowsill,0.63125,0.1875
windpipe,0.36875,0.34125
windshield,0.55,0.46875
windy,0.625,0.40375000000000005
wine,0.60625,0.405
wine cooler,0.63125,0.30625
wing,0.64375,0.41500000000000004
winged,0.6125,0.35875
winger,0.49375,0.21250000000000002
wingman,0.5175,0.3625
wink,0.7025,0.46875
winner,0.8575,0.69125
winnings,0.85625,0.69375
wino,0.25625,0.28125
winter,0.5625,0.22125
wintertime,0.61875,0.345
wipe,0.4475,0.3175
wiper,0.40625,0.2025
wire,0.48250000000000004,0.4
wireless,0.7375,0.38125
wiretap,0.24375000000000002,0.52875
wiring,0.50625,0.34375
wisdom,0.8675,0.34625
wise,0.8025,0.4325
wish,0.7675,0.2975
wishbone,0.65,0.375
wishful,0.73,0.42500000000000004
wisp,0.51625,0.32375
wit,0.78125,0.46375
witch,0.2675,0.5375
witchcraft,0.36875,0.53
withdraw,0.38875000000000004,0.36875
withdrawal,0.43125,0.41500000000000004
wither,0.24375000000000002,0.2875
withering,0.3375,0.4225
withhold,0.3375,0.30875
withholding,0.26375,0.39249999999999996
withstand,0.61875,0.40125
witless,0.25,0.42374999999999996
witness,0.57625,0.33375
witty,0.78125,0.58125
wiz,0.6375,0.40375000000000005
wizard,0.69,0.38625
wobble,0.48750000000000004,0.3125
wobbly,0.46375,0.47124999999999995
woe,0.2975,0.46375
wok,0.605,0.31875
wolf,0.6575,0.53125
wolverine,0.54875,0.52125
woman,0.76125,0.35
womanhood,0.61125,0.4675
womanizer,0.29,0.48250000000000004
womb,0.5875,0.22499999999999998
wonder,0.71,0.4225
wonderful,0.80125,0.44625000000000004
wondrous,0.71625,0.43999999999999995
wont,0.38625,0.40375000000000005
woo,0.67125,0.41625
wood,0.6025,0.3125
wooden,0.53375,0.375
woodland,0.67875,0.1825
woodpecker,0.595,0.43500000000000005
woodshed,0.475,0.305
woodsman,0.5075,0.28375
woodwork,0.6425,0.32
woof,0.72,0.51875
wool,0.5475,0.1975
woolen,0.48875,0.2975
woozy,0.3625,0.26875
word,0.59625,0.375
work,0.50625,0.41625
workaholic,0.31,0.38125
worker,0.61875,0.325
workings,0.5625,0.24375000000000002
workload,0.405,0.365
workman,0.61875,0.345
workmanship,0.55625,0.39249999999999996
workout,0.645,0.58
workplace,0.5475,0.3125
workshop,0.66875,0.32125
workup,0.47624999999999995,0.48124999999999996
world,0.6825,0.44375
worldly,0.5775,0.295
worm,0.48250000000000004,0.3125
wormhole,0.49375,0.38625
wormwood,0.4225,0.295
worried,0.28375,0.60125
worry,0.1375,0.66625
worrying,0.27375,0.545
worship,0.57125,0.3475
worthless,0.11124999999999999,0.43125
worthwhile,0.7125,0.335
worthy,0.695,0.47124999999999995
would,0.61375,0.35125
wound,0.28,0.45625000000000004
wounds,0.24375000000000002,0.375
wrap,0.57125,0.35625
wrapper,0.47375,0.29125
wrath,0.27375,0.61875
wreak,0.3125,0.54125
wreath,0.60125,0.27125
wreck,0.07750000000000001,0.45625000000000004
wreckage,0.2975,0.58875
wrecker,0.38125,0.575
wrench,0.48250000000000004,0.3375
wrestle,0.44125000000000003,0.44375
wrestler,0.4075,0.41500000000000004
wrestling,0.4525,0.405
wretch,0.30125,0.48124999999999996
wretched,0.19624999999999998,0.35
wriggle,0.55375,0.34375
wring,0.49375,0.36125
wringer,0.375,0.285
wrinkle,0.375,0.45125000000000004
wrinkled,0.3425,0.35
wrist,0.5075,0.28375
wristwatch,0.57875,0.34375
writ,0.4375,0.39749999999999996
write,0.68125,0.35125
writer,0.7175,0.4675
wrong,0.28,0.53625
wrongdoing,0.3225,0.47124999999999995
wrongful,0.25,0.56
yacht,0.61,0.3725
yahoo,0.49375,0.575
yak,0.41500000000000004,0.355
yank,0.43374999999999997,0.4375
yap,0.3625,0.41000000000000003
yard,0.5875,0.335
yarn,0.55875,0.21250000000000002
yawn,0.5775,0.22999999999999998
year,0.59375,0.29125
yearbook,0.63125,0.30625
yearly,0.525,0.25625
yearn,0.61875,0.34125
yeast,0.4475,0.2825
yell,0.3225,0.49250000000000005
yeller,0.47624999999999995,0.45499999999999996
yellow,0.63625,0.35375
yen,0.5,0.23875000000000002
yield,0.52375,0.35625
yo-yo,0.66625,0.38
yodel,0.6375,0.29125
yoga,0.63125,0.29125
yogurt,0.75,0.43999999999999995
yoke,0.54875,0.3
yolk,0.54,0.25625
young,0.66375,0.38625
youngster,0.63125,0.44375
youth,0.69125,0.39249999999999996
youthful,0.73625,0.585
yucky,0.295,0.41874999999999996
yuletide,0.64875,0.375
yummy,0.815,0.43500000000000005
yuppie,0.45499999999999996,0.45625000000000004
zap,0.54875,0.42625
zeal,0.64375,0.54125
zebra,0.68375,0.3625
zenith,0.525,0.33875
zephyr,0.5625,0.30125
zest,0.72,0.55125
zeta,0.56875,0.34375
zigzag,0.5225,0.5525
zilch,0.36125,0.38125
zillion,0.60125,0.4075
zinc,0.47375,0.27125
zing,0.74375,0.47624999999999995
zip,0.5075,0.405
zipper,0.51375,0.34125
zit,0.2875,0.41125
zodiac,0.56875,0.40625
zombie,0.32125,0.69125
zone,0.46875,0.3475
zoning,0.45625000000000004,0.34625
zoo,0.75,0.57875
zoom,0.6075,0.585
zucchini,0.6625,0.39749999999999996
Alicja ma biało czarnego kota o imieniu Filemon.,0.65375,0.1725
Awersja w stosunku do kogoś kto nas krzywdził jest czasem trudna do przezwyciężenia.,0.245,0.57
"Bywa, że nasza obojętność wobec ludzi zderza się z nadzieją na wsparcia z ich strony. ",0.405,0.38125
Całe to robactwo i paskudztwo siedzące pod spróchniałym pniem wywołuje dreszcze.,0.22749999999999998,0.55375
"Chmury, które widzimy na niebie, to drobinki wody unoszące się w powietrzu.",0.62,0.185
"Choć stchórzenie się ludziom zdarza, własne tchórzostwo pozostawia niesmak. ",0.32,0.46875
