Word/Sentence,Valence,Arousal
orgie,0.28515625,0.62890625
condemn,0.2025,0.54125
gasket,0.43125,0.3025
windy,0.625,0.40375000000000005
femur,0.44375,0.2575
"Well, I guess we can tell, it probably isn't right?  Probably be unmistakable don't you think?",0.75,0.625
cranium,0.60125,0.31875
I'll make you fight.,0.35,0.7
escenario,0.59375,0.75
jurista,0.48750000000000004,0.605
penalty,0.28225,0.386375
esfinge,0.52625,0.50625
professional,0.66125,0.42500000000000004
He said he's fine with his role as a reserve outfielder and pinch hitter.,0.55,0.5
"okay, just go back and fill it out real quick and I'm sorry, you have to get back in line and wait. I can't let you cut.",0.5,0.583325
share,0.728,0.433875
oligarquía,0.46499999999999997,0.57875
soar,0.742375,0.61775
blaas,0.326171875,0.384765625
degelijk,0.501953125,0.306640625
cántaro,0.55625,0.41874999999999996
vigésimo,0.54375,0.49375
vêtement,0.7278481012658228,0.44145569620253167
effect,0.5625,0.385
theatre,0.7045,0.640125
Even kept Pansy in the basket as my Toto.,0.525,0.44999999999999996
reviewer,0.52,0.24375000000000002
férrea,0.42500000000000004,0.5325
chytry,0.3049999999999999,0.5049999999999999
Okay.  Well I'm lying but-,0.625,0.375
intriguing,0.69125,0.555
Relationships are like glass. Sometimes its better to lev them broken than try to hurt yourself putting it back together,0.375,0.0
substancial,0.52625,0.475
laundering,0.5375,0.33875
sensorial,0.61875,0.58125
stanowisko,0.545,0.36
tiger,0.5833750000000001,0.654375
mobile,0.609375,0.4375
pictórica,0.56875,0.51875
frequent,0.57125,0.38125
"There was a schedule advertising upcoming on-ship events, such as dance classes, craft sessions, and discussion groups, and a list of dinner invitations for me to respond to.",0.525,0.475
Kuchen,0.634920625,0.322265625
trainee,0.55625,0.395
satan,0.10714285714285751,0.552734375
pochwała,0.7425,0.3975000000000001
"What's that? Is that- Wait, is that foam?  I can't even tell.  Oh Actually, I guess if I can't tell then it probably isn't it, is it?  It will probably be unmistakable, don't you think?",0.75,0.75
suite,0.70375,0.44375
You can hardly call three glasses of liquor in a whole evening going on and on and on.,0.25,0.625
cuco,0.61125,0.4275
qualifications,0.54625,0.47
i passed my grade :(,0.375,0.0625
criolla,0.525,0.45875
honesty,0.80375,0.29
for farmvill: who needs more horseshoes or nails???,0.5,0.3125
"Są miejsca, z których się nie wraca, są szkody, których się nie naprawi.",0.31,0.5
nutrir,0.66625,0.44375
accionista,0.53125,0.665
programa,0.625,0.46875
busy in my project...time for end semester...,0.5,0.125
undo,0.54375,0.315
reconstruction,0.47375,0.48250000000000004
aditivo,0.42125,0.625
inigualable,0.73125,0.6
brutalidad,0.1875,0.8625
fácil,0.7068181818181818,0.2704081632653062
enamorar,0.9375,0.80625
let,0.61875,0.21375
I don't know why it is you know every time I reach out for something I have to pull back 'cause I'm afraid it's going to hurt somebody.  All my life...,0.16667500000000002,0.666675
puzzle (mystery),0.5477500000000001,0.609875
pan (criticise),0.17912500000000003,0.392875
"Amy liked it, I think.",0.5,0.46499999999999997
african,0.6775,0.38875000000000004
"Well, from her point of view, why else would I come?",0.375,0.375
"Yes, I guess I have been. But it's going from me now.",0.25,0.5
magistrale,0.6902173913043478,0.40760869565217395
unfair,0.26875,0.34375
serafín,0.5625,0.52
strata,0.23249999999999993,0.5174999999999998
drama,0.42125,0.5175
iniciación,0.75625,0.51875
funding,0.55625,0.36875
hars,0.32421875,0.287109375
wijn,0.498046875,0.318359375
"Along this elegant avenue is Government House, a modest pink palace.",0.5,0.42500000000000004
random,0.49624999999999997,0.46662500000000007
Isan't feeling sick woohoo! lol,0.625,0.3125
shark,0.35225,0.63075
garcilla,0.5,0.4625
rozkosz,0.8675,0.6600000000000001
i laugh again why the fuck was i upset in the first place i wasnt even shocked wow im so over that :) i am very happy today it was just ordinary day again,0.75,0.25
"Will you write me letters, paper ones?",0.75,0.375
"It tells viewers: Aha, this is the person we are talking about.",0.575,0.525
mandarín,0.5625,0.41874999999999996
samotność,0.16750000000000015,0.4275
entrepreneur,0.7090000000000001,0.56625
reckoning,0.48750000000000004,0.5275
ashamed,0.19,0.58125
startle,0.33575000000000005,0.6601250000000001
I just don't see why it has to be Annie.,0.29166666666666663,0.5833333333333333
fève ,0.597972972972973,0.42905405405405406
stęchły,0.21999999999999997,0.43500000000000005
proof,0.6779999999999999,0.3945000000000001
"Some of them actually commit to this society, though.",0.5,0.44999999999999996
A sua carreira é admirável. ,0.8475,0.4675
centenario,0.65625,0.60625
star (sky),0.779375,0.575
surje,0.60625,0.54875
Luxury digs in South Carolina's Lowcountry,0.5,0.5
immature,0.257125,0.35712499999999997
riconoscente,0.796875,0.43229166666666663
buigzaam,0.42578125,0.3203125
can't wait to see daragon carson this saturday,0.625,0.0625
ster,0.54296875,0.345703125
survey,0.56875,0.335
spousal,0.625,0.4275
motherfucker,0.07625000000000001,0.79125
eagle,0.68375,0.44625000000000004
wrzód,0.21999999999999997,0.4850000000000001
You have to call me all the time whenever you can.  You have to tell me what you're doing and how you're doing.  Okay?,0.25,0.5
w ogniu,0.35500000000000004,0.5575
vision (sight),0.746375,0.53675
acusación,0.175,0.7125
"But don't think that way, you hear me?",0.25,0.625
Perhaps they recognized a fellow ghost.,0.44999999999999996,0.5
Mortar assault leaves at least 18 dead,0.3225,0.5725
heteroseksualny,0.62,0.3849999999999998
usual,0.5507500000000001,0.25375
jasmine,0.7175,0.3375
stacja,0.555,0.24500000000000005
elevar,0.625,0.55
I hit him with the back of my hand.,0.4,0.625
lunchbox,0.705,0.39875000000000005
tramp,0.2875,0.48250000000000004
relationship,0.85375,0.5
Grab,0.313492125,0.63671875
súplica,0.325,0.6375
huître,0.34651898734177217,0.34335443037974683
...and then what's that going to do to your father?  Do you know?  I don't.,0.416675,0.416675
compañero,0.8,0.38125
pornografía,0.42500000000000004,0.76875
agricultural,0.5625,0.31875
"Upjohn officials said they couldn't estimate the size of the charge until they determine which employees, and how many, will participate in the retirement plan.",0.475,0.475
O cientista descobriu a cura. ,0.905,0.65625
pinche,0.585,0.44375
sencillez,0.81875,0.275
indignity,0.29625,0.45625000000000004
How about maybe for me to possibly stay in L.A.?,0.75,0.375
weight,0.36375,0.38125
frustratie,0.146484375,0.564453125
proverbial,0.535,0.42625
orientar,0.65,0.46875
knit,0.5720000000000001,0.19487500000000002
scale,0.5075,0.35
sterven,0.07421875,0.3515625
sash,0.56,0.375
boutique,0.6375,0.41625
"Though Las Vegas had developed a powerful local economy, few major outside investments were made in the city, due primarily to mob infiltration and its inherent ties to illegal activities.",0.475,0.525
hound,0.5375,0.40874999999999995
dolor,0.14375,0.90625
How do you know?,0.375,0.25
impregnate,0.4375,0.65125
just found out the worst news ever so whatever,0.1875,0.125
empty,0.24612499999999998,0.262125
zdrowy,0.8075,0.3075
"But this prestige has nothing to due with the law that demands ""Napa Valley"", in addition to simply ""Rutherford"", be placed on these wines.",0.475,0.4
hurry,0.356625,0.52575
Salmonella outbreak traced to peanut butter,0.375,0.44999999999999996
"father forgot about Larry, we'd have a regular wedding and everything happy.  If I can't get that here, then I'll have to get out.",0.25,0.25
How many pieces of luggage do you have checked in?,0.5,0.375
quimera,0.43000000000000005,0.54375
indoor,0.5302500000000001,0.36024999999999996
How long do you have to go for?,0.25,0.416675
"""And I, you.""",0.5,0.475
autenticación,0.6,0.42625
lava,0.41625,0.5325
You ok?,0.475,0.5
sole (fish),0.5,0.23825000000000002
I've heard there are a number of stages of grief and shock; I guess I was working my way through them.,0.25,0.5925
softness,0.71875,0.5075
unik,0.4950000000000001,0.4275000000000001
"DTV offers more than 200 channels, delivered with a picture as bright and as sharp as you’d see on a movie screen and crystal clear sound that rivals your favorite CD.",0.535,0.46499999999999997
amatista,0.60375,0.40625
rapist,0.037500000000000006,0.66625
"To see her kitchen -- and by extension, herself -- enshrined in the Smithsonian, she said, ""will be an odd feeling"" and no doubt bring back memories.",0.42500000000000004,0.525
pending,0.34875,0.44375
merced,0.46875,0.49375
arsénico,0.30625,0.6625
"And accompanying the bell, I saw a light.",0.525,0.525
smelly,0.16912500000000003,0.321375
bitty,0.52,0.325
"Even if we were traveling at ninety-nine percent of the speed of light—that's assuming you ignore science and pretend that such a thing is possible, because it isn't—we'd still age.",0.5,0.5
"At one time it was a very miserable valley, a swampland conducive only to breeding malarial mosquitoes.",0.375,0.5
civilian,0.529375,0.375
Did Viking Probes Miss Life on Mars?,0.5,0.44999999999999996
przyroda,0.75,0.25750000000000006
drummer,0.607125,0.5571250000000001
"Let's look at   my old favorite , TGI Friday's: If you can see this, then you might need a Flash Player upgrade or you need to install Flash Player if it's missing.",0.5,0.4375
zwijn,0.27734375,0.41796875
essence,0.636375,0.5833750000000001
It is paradoxical notions like this one which Moore's film seeks to address.,0.47750000000000004,0.5
ciervo,0.65625,0.4625
gestación,0.76875,0.49375
Sales rose to $3 million from $2.9 million.,0.65,0.55
muddy,0.39249999999999996,0.4
nevera,0.725,0.52875
"I wanted him to tell me more, but he babbled, begging me to forgive him, to understand.",0.44999999999999996,0.55
complacent,0.44125000000000003,0.33875
The use of white is therefore decisive for the bodily appearance of a space.,0.5,0.525
chilly,0.42625,0.5
passenger,0.44375,0.3525
jardinero,0.5875,0.35625
uroczy,0.7524999999999998,0.36250000000000004
abundant,0.81875,0.40125
It's really simple if you have a problem with it... Maybe you should--,0.125,0.75
pertenezco,0.61875,0.5
pięta,0.47250000000000003,0.2725000000000001
clumsy,0.39249999999999996,0.39
equality,0.9052500000000001,0.6757500000000001
dirijo,0.53125,0.51875
parto,0.75,0.875
mover,0.54375,0.48750000000000004
Boston is a strange place at night.,0.42500000000000004,0.475
sentenciar,0.22499999999999998,0.7125
forum,0.50625,0.43374999999999997
"I don't know.  It seemed like a pretty good spot to me.  I mean, look at the view you have of the moon from here.",0.75,0.5
intuir,0.66875,0.5875
kooi,0.2421875,0.2734375
cornered,0.19287500000000002,0.47862499999999997
"""All of it outrageous praise?""",0.525,0.65
file,0.5265000000000001,0.253875
pessimist,0.35125,0.4
advocaat,0.365234375,0.45703125
martwić,0.2375000000000001,0.48999999999999977
The main market for the Microsoft-AT&T partnership is expected to be business customers.,0.575,0.44999999999999996
krater,0.296875,0.38671875
playhouse,0.66125,0.32125
fatal,0.044125000000000025,0.578625
"“Honey,”",0.625,0.525
parzący,0.2699999999999999,0.49249999999999994
"Ooh, that would be fun.",0.75,0.625
ídem,0.6025,0.43125
violino,0.7275641025641025,0.28409090909090917
dziedziczyć,0.6050000000000001,0.40249999999999964
dusty,0.303,0.333375
osiągnąć,0.7375000000000002,0.5250000000000002
hearty,0.78125,0.33875
"Local legend claims that he wrote part of his great saga, Os Lusíadas, in what is now called the Camões Grotto, situated in the spacious tropical Camões Garden.",0.5,0.44999999999999996
A livraria fica no centro.,0.5225,0.41374999999999995
offer,0.58375,0.3125
impronta,0.59875,0.48624999999999996
And- And then I'll stop working and- I'll stay home with the baby.,0.5,0.625
"Well, obviously, that wasn't me, so I'm going to have to ask you the same questions they asked you just so we can get to the same point.",0.5,0.375
"As we left the bar, I asked to see the rock.",0.5,0.5
desembolso,0.3625,0.625
trabajoso,0.44999999999999996,0.65
I hope so.,0.5625,0.3125
unauthorized,0.38875000000000004,0.42374999999999996
You felt something that far back?,0.675925,0.550925
enjoyment,0.897125,0.808875
creamy,0.685,0.265
stoppen,0.3046875,0.36328125
gratis,0.86875,0.55625
Bengaluru here I come :)),0.625,0.3125
promising,0.74375,0.4625
plasma,0.63125,0.5375
socievole,0.8229166666666666,0.34375
eligiría,0.5625,0.535
domingo,0.6875,0.34375
Do you remember the first year we came here? It's about four years ago right after we got married.,0.25,0.25
director,0.49375,0.34375
luminoso,0.8177083333333334,0.28125
"Not live prime time press conferences, not self-aggrandizing twitter hashtags and not quitting on his teammates during the playoffs.",0.44499999999999995,0.44499999999999995
"Well hey, it's okay, fine, gees.",0.5,0.5
"“Femme, ”",0.5,0.475
indagar,0.575,0.63125
"The French ice dancers, Marina Anissina and Gwendal Peizerat, later won the gold over a Russian team.",0.525,0.5
"""After all I said the day before, why have you abandoned centuries of literary progress for some self-indulgent fantasy?""",0.4,0.55
Maybe I'll just kill myself.,0.375,0.125
tikken,0.341796875,0.466796875
I am very excited,0.875,0.5
dossier,0.48750000000000004,0.45625000000000004
I don't know who told you that but they were wrong.  I'm sorry.,0.25,0.625
"Oh, though if I can't tell it probably isn't them, right? It probably would be unmistakable, wouldn't you think? Hey, how you doing?",0.75,0.75
arm,0.558875,0.341875
"I did it, I asked her to marry me.",0.75,0.666675
scrumptious,0.775,0.49375
festín,0.775,0.7375
skoki narciarskie,0.6400000000000001,0.3625
Thank you for the birthday wishes! :),0.6875,0.5
proximidad,0.65625,0.46875
despectivo,0.25625,0.645
"“Nice, my man,” he said as they clasped hands.",0.6825,0.5225
"I was just coming up on a corner and he was around the other side, talking to a couple people, and they must not have known I was there.",0.44999999999999996,0.5
"“Okay,”",0.5,0.44499999999999995
"We should get going, though.",0.5,0.53
unconditional,0.7,0.38749999999999996
Because she knows what I know - she's faithful as a rock and my worst moments I think of her waiting and I know again that I'm right.,0.375,0.5
"But It's okay because now, you know, you'll just go on with your life and--",0.416675,0.25
recalcar,0.48124999999999996,0.58125
No.  But I'm not going to stay.,0.6875,0.25
U.S. urged to lead on 'green' actions,0.55,0.525
trivial,0.54375,0.59375
manipulative,0.2375,0.43000000000000005
castigar,0.14375,0.775
voodoo,0.39375000000000004,0.57125
hombres,0.67125,0.34125
alcoba,0.605,0.3375
"Yeah, sure.",0.4768527777777778,0.3287027777777777
"angrily he drew his sword and brandished it,",0.5416666666666666,0.625
neurología,0.6375,0.73125
Murzyn,0.5175,0.4425
amparo,0.625,0.44375
zabić,0.09500000000000003,0.7300000000000001
doodmoe,0.14453125,0.09375
doctrinal,0.39375000000000004,0.58125
"You can make an impact by supporting Big Sisters Annual Campaign and our $200,000 goal.",0.525,0.525
fun night out! excited for tomorrow!,0.75,0.5625
slip,0.41625,0.4625
ancestral,0.55625,0.475
evolution,0.54375,0.6625
ambient,0.66625,0.275
"“Come on, let's get you a glass of champagne.”",0.5925,0.5
I wanted to get this settled first.,0.40104062500000004,0.34375
"Intelogic Trace Inc., San Antonio, Texas, said it bought 2.7 million shares, or about 18%, of its common stock from an unaffiliated shareholder for $3.625 a share, or $9.9 million.",0.55,0.5
indirecto,0.4625,0.48124999999999996
Griffiths scorns Withnail 'play',0.3225,0.46499999999999997
"Also, take a moment to review the practical tips on the back of the form -- share them with your family and friends --and put them into action today!",0.5825,0.5825
slavery,0.125,0.55625
pubes,0.375,0.47
"Dr. Sun Yat-sen’s Memorial Hall honors the founder of the Chinese Revolution, flanked by his heroic statue in copper.",0.625,0.55
whisper,0.539125,0.5351250000000001
demostraré,0.5875,0.60625
cítara,0.525,0.52125
"I can drink like a fish, kid.",0.55,0.525
comeback,0.6425,0.48624999999999996
Zustand,0.501953125,0.21106562499999998
"Oh I can get the form right now? Oh, that'll be so much better.  Okay.",0.666675,0.666675
lomp,0.208984375,0.337890625
bowel,0.35987499999999994,0.25
represent,0.55375,0.3575
ox,0.49375,0.3525
rouge,0.6022727272727273,0.5568181818181818
proximal,0.43125,0.32375
gul,0.58203125,0.427734375
ruler (leader),0.503625,0.5928749999999999
"What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home.",0.375,0.875
pruim,0.388671875,0.296875
szaleniec,0.32999999999999996,0.615
nieszczelność,0.30250000000000005,0.37750000000000006
"The birds did not care to sing in it as there were no children, and the trees forgot to blossom.",0.18181818181818182,0.40909090909090906
jackal,0.4023749999999999,0.44999999999999996
uppity,0.45625000000000004,0.4675
intimidate,0.22999999999999998,0.53375
kas,0.38293650793650746,0.2842741935483875
grandma,0.8125,0.275
schedule,0.46375,0.29375
nadchodzić,0.535,0.3825000000000003
tart,0.55375,0.475
raam,0.416015625,0.26171875
I did want to see it.  I always want to see it.  I just- I keep thinking this will be the time and it never is.,0.25,0.416675
beggar,0.24,0.41125
"hey guys, just got bak on my first day of skiin",0.5,0.125
afición,0.7375,0.5625
"Hey,uh-- Well that's too bad cause I'm getting my license right now.",0.375,0.5
ábaco,0.54375,0.47250000000000003
"I don't know the meaning of it, mom.  But I know one thing; we made a terrible mistake with dad.",0.25,0.5
"Sincerely, Hawk, DVM and CEO",0.475,0.5
aparejo,0.5275,0.47375
peste,0.16499999999999998,0.70625
perky,0.768375,0.75
Fall is exactly 79% more tingly when experienced by bike.,0.475,0.475
"""You know, the sculptor.",0.5,0.47250000000000003
"""Stomp the Yard"" has winning moves in its weekend debut",0.55,0.525
"""done,""",0.475,0.5
So tired been up for 22 hours and I still can't go to bed it's shitting me off,0.25,0.375
delincuente,0.16875,0.8125
"Everybody's told the same story.  It keeps us coming back for more, it keeps us excited.  We keep thinking that life is going start at any minute if we can just find the right spot, get in on the action.",0.375,0.625
"Z ikony tej kapią strugi prawdziwej ludzkiej krwi, cieknącej bez końca.",0.22625,0.495
diesel,0.41500000000000004,0.3475
squadron,0.42500000000000004,0.40625
peine,0.125,0.44256756756756754
You have helped make Goodwill's work possible with your previous support.,0.65,0.475
pachwina,0.4700000000000002,0.3275
namawiać,0.46750000000000014,0.45499999999999996
"The vintners in Sonoma County simply can't make a case for ""Sonoma County"" having any meaning or for a region as vast as ""Sonoma County"" delivering any degree of quality to the grapes.",0.5,0.5
"The preliminary stages of the project, the only one of its kind according to its designers, are estimated at $200 million.",0.55,0.525
famoso,0.6636363636363637,0.5260416666666667
cream,0.695,0.35
Is the one whoz GOing to Light Up your Day!!!!!!!!!!!!,0.75,1.0
unsanitary,0.09875,0.49375
columbine,0.3375,0.5175
pretext,0.45125000000000004,0.26375
“I’m here to see Isis.,0.5,0.5
grono,0.5750000000000002,0.32500000000000007
The only courage that matters is the kind that gets you from one moment to the next. ~Mignon McLaughlin,0.5625,0.0
festival,0.73,0.6075
"I am gonna buy a leather jacket and some really dark glasses, then im gonna get my left ear peirced, and my nose peirced, and a lip peircing ( actually thats overkill cut that out) but anyway theres nothing you can do about it. HA !!!",0.5,0.4375
diván,0.66875,0.43374999999999997
I just say the craziest little things!<3,0.5625,0.5625
I knew nothing of the sort.  You accepted presents from him.,0.3125,0.625
"On the contrary, a child of two can get violently drunk on only one glass of brandy.",0.4375,0.5
inflict,0.29375,0.33875
vagina,0.41796875,0.4765625
Binde,0.435546875,0.29233875
"“Both my friends were zipping through crowds while I lagged behind, even though I was a fast cane walker. I envied their freedom and most of all, the incredible bond they both had with their guide dogs. With my Lab, Jay, I feel so wonderfully FREE!”",0.675,0.7
inefficient,0.38125,0.37
geógrafo,0.5125,0.44375
tape,0.51075,0.27137500000000003
"Sweetheart, I've got to tell you something.  I just got a call.  I'm going to Iraq.",0.25,0.25
calm yourself.,0.375,0.5
unidad,0.7,0.4125
habitante,0.61625,0.4625
vet (veteran),0.5642499999999999,0.403625
My net's network is messed up today so if anyone wants to get in touch just mail me and I'll get back to you ASAP. Cheers,0.5,0.0625
uitgaan,0.5703125,0.58203125
wolverine,0.54875,0.52125
sex (intercourse),0.810625,0.810625
Yeah.  Totally- Well where are you going to live?,0.75,0.5
entrapment,0.2875,0.61375
hotline,0.565,0.4525
estremecimiento,0.25,0.68125
verbeten,0.2681451612903225,0.5079365079365075
temps,0.6114864864864865,0.3851351351351351
miniatura,0.6,0.36875
spraak,0.4609375,0.41796875
Ricki is going insane!,0.5,0.5
misguided,0.3225,0.41625
I always see people walking around with like U.S.C stuff on--,0.75,0.75
Thanks to all that wished me a Happy Birthday!  Much appreciated!!,0.75,0.5625
tambourin,0.5608108108108109,0.3581081081081081
contagiosa,0.2875,0.75
consonante,0.60625,0.46875
palestra,0.45375,0.625
avalanche,0.22262500000000002,0.703125
navarro,0.53125,0.45625000000000004
So can we hang out?,0.75,0.5
airline,0.545,0.39
What is the matter with you?,0.25,0.875
yen,0.5,0.23875000000000002
"No, it doesn't pay the bills, but it would pay something.  And it would help you get somewhere else.",0.5,0.625
comer,0.80375,0.46625000000000005
araignée,0.28716216216216217,0.597972972972973
Thanks all for remembering my birthday!(:,0.75,0.5625
mint,0.69375,0.48750000000000004
frajer,0.265,0.48750000000000004
"Good, round breasts, too, even though they’re small, they suit her.”",0.6875,0.655
Yeah.  I saw a posting at the theatre.,0.5,0.625
prolonged,0.4675,0.295
"No.  It's--I mean, it's competitive, you know.  That's-That's what it is.  that's what you gotta be is competitive.",0.375,0.625
"It’s all something you can’t help; it all comes to you… It’s internal, you can’t help it” (Woods).",0.475,0.5
parenthood,0.63125,0.625
demostrativo,0.60625,0.4
transmitter,0.49375,0.3125
"What's important in this life is to crush your enemies, see them driven before you and hearing the lamentations of their women.",0.3125,0.0625
omułek,0.546875,0.3402777777777778
fragrance,0.72425,0.5713750000000001
comprar,0.63125,0.59375
process,0.54925,0.308875
venia,0.5725,0.47750000000000004
minero,0.42500000000000004,0.58125
Sonne,0.724609375,0.56640625
Look at you -- look at you shaking.,0.333325,0.666675
[LAUGHTER] Don't laugh at me I'm being serious.,0.875,0.75
moat,0.52375,0.39625
ramble,0.41500000000000004,0.5
retail,0.5357500000000001,0.441125
ferryboat,0.6075,0.38749999999999996
doler,0.125,0.78125
cocinar,0.64375,0.4375
Critics like yourself claim that Moore has massively distorted evidence to support his point that Charlton Heston has effectively insulted the victims of the Columbine tragedy by holding a rally in Denver shortly afterwards.,0.405,0.5325
"Ah, it's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.",0.375,0.625
desarrollar,0.675,0.53125
Otters in post-Valdez Alaska are clawing their own petro-chemical-burned eyes out in pain.,0.275,0.625
espantar,0.36875,0.66875
plan,0.7125,0.5625
atrio,0.49124999999999996,0.5775
ricatto,0.15625,0.8125
anus,0.3945000000000001,0.37875000000000003
Thinks some people need to be told that being a bitch should be a hobby not a career!,0.4375,0.5
pety,0.25250000000000006,0.3975000000000001
I rode a bike to Goodwill in the rain and snow.,0.47,0.5
Free range?,0.5,0.5
"How long will it last, this ludicrous, overbearing love of ours?",0.75,0.5
deduct,0.378625,0.308875
dictador,0.07500000000000001,0.76875
nonszalancki,0.48750000000000004,0.42999999999999994
"Did you earn them through fantastic customer service, fulfilling the brand promise, providing value to the community in an authentic and passionate voice, or did you run a Facebook ad campaign and hit the broadcast airwaves with a promotion?",0.5,0.475
karma,0.44140625,0.31640625
center,0.57,0.2025
dok,0.5227272727272728,0.28260869565217395
Hungarian opposition calls for vote after violence escalates,0.39,0.5
argot,0.5475,0.56875
I don't know it seemed like a pretty good spot to me. Look at the moon - view the moon view I got from here.,0.75,0.5
I’m outraged ...,0.15749999999999997,0.7275
"Żona nie niedźwiedź, do lasu nie ucieknie.",0.65375,0.38249999999999995
"Tara stood stock-still, waiting for the first tiny gleam from the scout craft to appear in the darkness of the wormhole.",0.47,0.5625
lobe,0.43999999999999995,0.365
awakening,0.67625,0.45875
vakantie,0.66796875,0.3984375
trick,0.48624999999999996,0.57125
ofrezco,0.675,0.48124999999999996
radium,0.42125,0.53625
wrang,0.20491803278688497,0.35080645161290375
uczynny,0.7300000000000001,0.2825
stuk,0.27734375,0.306640625
puntura,0.19270833333333331,0.6614583333333334
vagón,0.575,0.55625
tenderness,0.73625,0.2625
detenimiento,0.44375,0.5
Baking cookies!! (= I love the 4th,0.75,0.625
"Sincerely, President",0.475,0.44999999999999996
tempo,0.5572916666666666,0.4375
Hey.,0.71875,0.5
rijst,0.4375,0.2578125
attentive,0.67875,0.42125
fresno,0.52625,0.325
genteel,0.51125,0.1725
It doesn't seem to work such wonders with you.,0.375,0.375
correlation,0.51125,0.27875
Knopf,0.513888875,0.14484124999999998
americio,0.44625000000000004,0.5
password,0.5625,0.33875
homeeeee timeeeee whoooooooooooooo haaha,0.5625,0.375
penalización,0.34375,0.69375
bruciatura,0.14583333333333331,0.8333333333333334
"The authors of Nature Walks and Quiet Water have checked out countless locations, culling the best so you don’t have to take a long drive to a disap­pointing hike or paddle—you can rely on their reporting to guarantee a great trip every time.",0.6,0.55
posacenere,0.44565217391304346,0.31521739130434784
GOODY PRODUCTS Inc. cut its quarterly dividend to five cents a share from 11.5 cents a share.,0.4,0.44999999999999996
Prices on electronics have risen in the past two years; check prices at home before you buy here.,0.44499999999999995,0.47250000000000003
bulletproof,0.65,0.725
krijgen,0.486328125,0.365234375
przyjemność,0.8520408163265307,0.4674999999999999
battle,0.315,0.65625
A planet.,0.5,0.4
Hmmm. i have a feeling that this summer break is going to be something different :D,0.625,0.25
finca,0.60625,0.40625
Next week?,0.25,0.5
escurreplatos,0.49375,0.45625000000000004
pliegue,0.49375,0.49375
señorío,0.4375,0.48750000000000004
"Yay~ going to Ontario Mills with Ferdie and Ferdie For her birthday~ >u< Pfftt but she's late, as I expected... =3=#",0.75,0.5625
perk,0.79,0.5975
establece,0.60625,0.43125
"His eyes were glowing red, and he had bared a set of fangs that could probably take my hand off.",0.375,0.6
If you can give a little more to help meet this increased expense we would appreciate your support.,0.525,0.475
abandon,0.22999999999999998,0.34125
"And I'll reset the IP address.  I will do like, you know, direct connect the modem to my computer, and then reset everything, and then put the router back in. And-",0.25,0.625
Cried hard?,0.333325,0.16667500000000002
nutria,0.6,0.42125
She frowned.,0.35750000000000004,0.5
rysowanie,0.6724999999999999,0.30999999999999994
cacique,0.34375,0.65125
merecedor,0.825,0.63125
pântano,0.44897959183673475,0.45270270270270274
Yeah.  You do that.  I'm coming from Baltimore.  You know where that is?,0.125,0.75
applejack,0.59875,0.35
anemia,0.25625,0.38625
betrouwbaar,0.65234375,0.36328125
heinous,0.22125,0.5475
milligram,0.535,0.2625
creator,0.703625,0.5642499999999999
peroxide,0.51375,0.32875
clerecía,0.39625,0.47375
junior,0.5625,0.5
You didn't- Did you tell them you have two young children at home?,0.16667500000000002,0.5
system,0.5625,0.2975
objectief,0.509765625,0.31640625
charge (rush),0.41125,0.617
"the king and queen who had just come home, and had entered the great hall, began to go to sleep, and the whole of the court with them.",0.2916666666666667,0.3125
on the 31st ev drink responsibily ...! but do enjoy ...! cheers ...!,0.625,0.5
"“A couple weeks, I guess.",0.5,0.5
grimas,0.276209677419355,0.41468253968254
charming,0.75625,0.5
monárquico,0.4375,0.4125
subclase,0.38125,0.5125
lox,0.4675,0.3575
capullo,0.38125,0.64375
subversivo,0.4225,0.5575
"and it'll work out you know, go there and do that. Yeah, I'll be back",0.375,0.375
ridículo,0.315625,0.5304054054054056
szatan,0.23750000000000004,0.6149999999999999
You're welcome.,0.625,0.375
catamarán,0.67625,0.5625
famoso,0.66875,0.71
pressure,0.24612499999999998,0.503625
przejście,0.5650000000000001,0.31999999999999995
"""I saw a lot of kids and young men out there with no dads and no structure who couldn't read and some of them were beginning to realize that there is no growing old as a crack dealer -- you either die or go to jail,"" he said.",0.375,0.475
abro,0.51375,0.45875
furnishings,0.65625,0.2775
Nacken,0.60546875,0.37896825
"This bill, currently in Congress, would give wholesaler lobbyists the means to turn back the clock on consumer access to wine, lead to the passage of laws that override federal regulations on alcohol, kill jobs and business that focus on artisan production of wine, beer and spirits, punish and dismantle small specialty wine retailers that serve the consumers that wholesalers won't and override the critical Constitutional principle of a single American economic union...",0.4,0.55
"No, it doesn't work that way",0.375,0.375
blond,0.5529999999999999,0.507625
contradecir,0.33125,0.7
harem,0.294921875,0.4265873015873013
falacia,0.31875,0.67625
extend,0.6075,0.3275
interrogar,0.43125,0.74375
solitario,0.375,0.41625
memorabilia,0.69375,0.34625
pizza,0.54296875,0.310546875
moralidad,0.625,0.44375
Widząc jedzących ludzi w pociągu nigdy nie mógł się opanować.,0.46875,0.4525
gidsen,0.45703125,0.474609375
sticky,0.45625000000000004,0.46875
spike,0.40375000000000005,0.54375
You're testing my goddamn patience.,0.125,0.875
intrepid,0.54625,0.36875
selfish,0.2875,0.44625000000000004
powierzchowny,0.38749999999999996,0.35000000000000003
